,drug_id,drug_name,drug_group,target_id,target_name,target_symbol,target_organ
13283,DB07094,"1-(2,2'-bithiophen-5-yl)methanamine",['experimental'],BE0001680,Leukotriene A-4 hydrolase,LTA4H,Humans
13284,DB07095,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclopentylpropanoyl)pyrrolidine-2-carboxamide,['experimental'],BE0001739,Trypsin-1,PRSS1,Humans
13285,DB07095,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclopentylpropanoyl)pyrrolidine-2-carboxamide,['experimental'],BE0000048,Prothrombin,F2,Humans
13286,DB07096,"6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE",['experimental'],BE0001717,Poly [ADP-ribose] polymerase 1,PARP1,Humans
13289,DB07099,N-[4-(benzyloxy)phenyl]glycinamide,['experimental'],BE0001680,Leukotriene A-4 hydrolase,LTA4H,Humans
13290,DB07100,"4-CHLORO-6-(4-PIPERAZIN-1-YL-1H-PYRAZOL-5-YL)BENZENE-1,3-DIOL",['experimental'],BE0001120,Heat shock protein HSP 90-alpha,HSP90AA1,Humans
13291,DB07101,Mirdametinib,['investigational'],BE0000870,Dual specificity mitogen-activated protein kinase kinase 1,MAP2K1,Humans
13292,DB07102,(2S)-2-amino-5-oxo-5-[(4-phenylmethoxyphenyl)amino]pentanoic acid,['experimental'],BE0001680,Leukotriene A-4 hydrolase,LTA4H,Humans
13294,DB07104,4-amino-N-[4-(benzyloxy)phenyl]butanamide,['experimental'],BE0001680,Leukotriene A-4 hydrolase,LTA4H,Humans
13295,DB07105,2-[2-(4-Chloro-Phenylsulfanyl)-Acetylamino]-3-(4-Guanidino-Phenyl)-Propionamide,['experimental'],BE0000048,Prothrombin,F2,Humans
13296,DB07106,SKF-91488,['experimental'],BE0002436,Histamine N-methyltransferase,HNMT,Humans
13297,DB07107,(1S)-2-(1H-INDOL-3-YL)-1-[({5-[(E)-2-PYRIDIN-4-YLVINYL]PYRIDIN-3-YL}OXY)METHYL]ETHYLAMINE,['experimental'],BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA,Humans
13298,DB07107,(1S)-2-(1H-INDOL-3-YL)-1-[({5-[(E)-2-PYRIDIN-4-YLVINYL]PYRIDIN-3-YL}OXY)METHYL]ETHYLAMINE,['experimental'],BE0003762,cAMP-dependent protein kinase inhibitor alpha,PKIA,Humans
13299,DB07108,"4'-FLUORO-1,1'-BIPHENYL-4-CARBOXYLIC ACID",['experimental'],BE0003510,Bcl-2-like protein 1,BCL2L1,Humans
13301,DB07110,4-(4-FLUOROBENZYL)PIPERIDINE,['experimental'],BE0000988,Beta-secretase 1,BACE1,Humans
13302,DB07111,"(4S,5E,7Z,10Z,13Z,16Z,19Z)-4-hydroxydocosa-5,7,10,13,16,19-hexaenoic acid",['experimental'],BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
13303,DB07112,N-[(4-HYDROXY-8-IODOISOQUINOLIN-3-YL)CARBONYL]GLYCINE,['experimental'],BE0002217,Egl nine homolog 1,EGLN1,Humans
13304,DB07113,"(2S)-6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-2-(3,5-DIFLUOROPHENYL)-4-(3-METHOXYPROPYL)-2H-1,4-BENZOXAZIN-3(4H)-ONE",['experimental'],BE0000270,Renin,REN,Humans
13306,DB07115,"N-(4-chlorobenzyl)-N-methylbenzene-1,4-disulfonamide",['experimental'],BE0003633,Carbonic anhydrase 13,CA13,Humans
13307,DB07116,1-(2-DEOXY-5-O-PHOSPHONO-BETA-D-ERYTHRO-PENTOFURANOSYL)-4-METHYL-1H-INDOLE,['experimental'],BE0003770,Uracil-DNA glycosylase,UNG,Humans
13308,DB07117,"5-(4-PHENOXYPHENYL)-5-(4-PYRIMIDIN-2-YLPIPERAZIN-1-YL)PYRIMIDINE-2,4,6(2H,3H)-TRIONE",['experimental'],BE0000058,Matrix metalloproteinase-9,MMP9,Humans
13310,DB07119,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,['experimental'],BE0003728,Nuclear receptor coactivator 1,NCOA1,Humans
13311,DB07119,1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,['experimental'],BE0000792,Estrogen receptor beta,ESR2,Humans
13312,DB07120,"3-Carbamimidamido-1,1-diphenylurea",['experimental'],BE0000048,Prothrombin,F2,Humans
13313,DB07121,"4-({4-[(4-AMINOBUT-2-YNYL)OXY]PHENYL}SULFONYL)-N-HYDROXY-2,2-DIMETHYLTHIOMORPHOLINE-3-CARBOXAMIDE",['experimental'],BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17,Humans
13314,DB07122,1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,['experimental'],BE0000895,Urokinase-type plasminogen activator,PLAU,Humans
13316,DB07124,"(2S)-1-(6H-INDOL-3-YL)-3-{[5-(7H-PYRAZOLO[3,4-C]PYRIDIN-5-YL)PYRIDIN-3-YL]OXY}PROPAN-2-AMINE",['experimental'],BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA,Humans
13317,DB07125,"4-(6-{[(1R)-1-(hydroxymethyl)propyl]amino}imidazo[1,2-b]pyridazin-3-yl)benzoic acid",['experimental'],BE0003788,Death-associated protein kinase 3,DAPK3,Humans
13318,DB07126,O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE,['experimental'],BE0003734,Cyclin-A2,CCNA2,Humans
13319,DB07126,O6-CYCLOHEXYLMETHOXY-2-(4'-SULPHAMOYLANILINO) PURINE,['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13320,DB07127,"{4-[2,2-BIS(5-METHYL-1,2,4-OXADIAZOL-3-YL)-3-PHENYLPROPYL]PHENYL}SULFAMIC ACID",['experimental'],BE0003769,Receptor-type tyrosine-protein phosphatase beta,PTPRB,Humans
13321,DB07128,"N7-BUTYL-N2-(5-CHLORO-2-METHYLPHENYL)-5-METHYL[1,2,4]TRIAZOLO[1,5-A]PYRIMIDINE-2,7-DIAMINE",['experimental'],BE0000048,Prothrombin,F2,Humans
13322,DB07129,"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",['experimental'],BE0000895,Urokinase-type plasminogen activator,PLAU,Humans
13323,DB07130,4-BROMO-3-(CARBOXYMETHOXY)-5-PHENYLTHIOPHENE-2-CARBOXYLIC ACID,['experimental'],BE0000623,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,Humans
13324,DB07131,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide,['experimental'],BE0001739,Trypsin-1,PRSS1,Humans
13325,DB07131,(S)-N-(4-carbamimidoylbenzyl)-1-(3-cyclohexylpropanoyl)pyrrolidine-2-carboxamide,['experimental'],BE0000048,Prothrombin,F2,Humans
13326,DB07132,1-{2-OXO-3-[(1R)-1-(1H-PYRROL-2-YL)ETHYL]-2H-INDOL-5-YL}UREA,['experimental'],BE0001193,3-phosphoinositide-dependent protein kinase 1,PDPK1,Humans
13327,DB07133,D-phenylalanyl-N-(3-methylbenzyl)-L-prolinamide,['experimental'],BE0000048,Prothrombin,F2,Humans
13328,DB07134,"5-(4-CHLORO-5-PHENYL-3-THIENYL)-1,2,5-THIADIAZOLIDIN-3-ONE 1,1-DIOXIDE",['experimental'],BE0000623,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,Humans
13329,DB07135,"(2S,3S)-3-AMINO-4-[(3S)-3-FLUOROPYRROLIDIN-1-YL]-N,N-DIMETHYL-4-OXO-2-(TRANS-4-[1,2,4]TRIAZOLO[1,5-A]PYRIDIN-5-YLCYCLOHEXYL)BUTANAMIDE",['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
13330,DB07136,BX-528,['experimental'],BE0003257,Carboxypeptidase B,CPB1,Humans
13331,DB07137,(2S)-N-[(3E)-5-Cyclopropyl-3H-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide,['experimental'],BE0003734,Cyclin-A2,CCNA2,Humans
13332,DB07137,(2S)-N-[(3E)-5-Cyclopropyl-3H-pyrazol-3-ylidene]-2-[4-(2-oxo-1-imidazolidinyl)phenyl]propanamide,['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13333,DB07138,Neflamapimod,['investigational'],BE0001019,Mitogen-activated protein kinase 14,MAPK14,Humans
13334,DB07139,3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,['experimental'],BE0000747,Aldose reductase,AKR1B1,Humans
13335,DB07140,"5-[(3R)-3-(5-methoxybiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",['experimental'],BE0000330,Dihydrofolate reductase,DHFR,Humans
13337,DB07141,"5-[(3R)-3-(5-methoxy-4'-methylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",['experimental'],BE0000330,Dihydrofolate reductase,DHFR,Humans
13338,DB07142,"5-[(3R)-3-(5-methoxy-3',5'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",['experimental'],BE0000330,Dihydrofolate reductase,DHFR,Humans
13340,DB07143,D-phenylalanyl-N-benzyl-L-prolinamide,['experimental'],BE0000048,Prothrombin,F2,Humans
13341,DB07144,"5-[(3R)-3-(5-methoxy-2',6'-dimethylbiphenyl-3-yl)but-1-yn-1-yl]-6-methylpyrimidine-2,4-diamine",['experimental'],BE0000330,Dihydrofolate reductase,DHFR,Humans
13342,DB07145,(2R)-N-HYDROXY-2-[(3S)-3-METHYL-3-{4-[(2-METHYLQUINOLIN-4-YL)METHOXY]PHENYL}-2-OXOPYRROLIDIN-1-YL]PROPANAMIDE,['experimental'],BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17,Humans
13343,DB07146,"2,3-DIPHENYL-N-(2-PIPERAZIN-1-YLETHYL)FURO[2,3-B]PYRIDIN-4-AMINE",['experimental'],BE0000842,Tyrosine-protein kinase Lck,LCK,Humans
13344,DB07147,"methyl (1R,2S)-2-(hydroxycarbamoyl)-1-{4-[(2-methylquinolin-4-yl)methoxy]benzyl}cyclopropanecarboxylate",['experimental'],BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17,Humans
13345,DB07148,"(6S)-1-chloro-3-[(4-fluorobenzyl)oxy]-6-(pyrrolidin-1-ylcarbonyl)pyrrolo[1,2-a]pyrazin-4(6H)-one",['experimental'],BE0002148,Prolyl endopeptidase,PREP,Humans
13346,DB07149,"(7S)-2-(2-aminopyrimidin-4-yl)-7-(2-fluoroethyl)-1,5,6,7-tetrahydro-4H-pyrrolo[3,2-c]pyridin-4-one",['experimental'],BE0001065,Glycogen synthase kinase-3 beta,GSK3B,Humans
13347,DB07150,4-(4-HYDROXYPHENYL)-1-NAPHTHALDEHYDE OXIME,['experimental'],BE0003728,Nuclear receptor coactivator 1,NCOA1,Humans
13348,DB07150,4-(4-HYDROXYPHENYL)-1-NAPHTHALDEHYDE OXIME,['experimental'],BE0000792,Estrogen receptor beta,ESR2,Humans
13349,DB07151,4-(4-hydroxy-3-methylphenyl)-6-phenylpyrimidin-2(5H)-one,['experimental'],BE0001277,Serine/threonine-protein kinase pim-1,PIM1,Humans
13350,DB07152,N-[4-(5-fluoro-6-methylpyridin-2-yl)-5-quinoxalin-6-yl-1H-imidazol-2-yl]acetamide,['experimental'],BE0003782,TGF-beta receptor type-1,TGFBR1,Humans
13352,DB07154,"(3R)-4-[(3R)-3-AMINO-4-(2,4,5-TRIFLUOROPHENYL)BUTANOYL]-3-METHYL-1,4-DIAZEPAN-2-ONE",['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
13354,DB07156,"(4Z)-6-bromo-4-({[4-(pyrrolidin-1-ylmethyl)phenyl]amino}methylidene)isoquinoline-1,3(2H,4H)-dione",['experimental'],BE0000858,Insulin-like growth factor 1 receptor,IGF1R,Humans
13355,DB07157,"(5R,6S,8S)-8-[3-(AMINOMETHYL)PHENYL]-6-HYDROXY-5-ISOPROPYL-3-OXO-1-PHENYL-2,7-DIOXA-4-AZA-6-PHOSPHANONAN-9-OIC ACID 6-OXIDE",['experimental'],BE0003257,Carboxypeptidase B,CPB1,Humans
13356,DB07158,"5-ETHYL-3-METHYL-1,5-DIHYDRO-4H-PYRAZOLO[4,3-C]QUINOLIN-4-ONE",['experimental'],BE0003382,Serine/threonine-protein kinase Chk1,CHEK1,Humans
13357,DB07159,Tamatinib,"['experimental', 'investigational']",BE0001316,Tyrosine-protein kinase SYK,SYK,Humans
13358,DB07160,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCINE",['experimental'],BE0000939,Cathepsin B,CTSB,Humans
13359,DB07161,5-phenyl-1H-indazol-3-amine,['experimental'],BE0002408,Tyrosine-protein kinase JAK2,JAK2,Humans
13360,DB07162,4-(3-amino-1H-indazol-5-yl)-N-tert-butylbenzenesulfonamide,['experimental'],BE0002408,Tyrosine-protein kinase JAK2,JAK2,Humans
13361,DB07163,5-[(2-AMINOETHYL)AMINO]-6-FLUORO-3-(1H-PYRROL-2-YL)BENZO[CD]INDOL-2(1H)-ONE,['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13362,DB07164,"N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",['experimental'],BE0003734,Cyclin-A2,CCNA2,Humans
13363,DB07164,"N-cyclopropyl-4-pyrazolo[1,5-b]pyridazin-3-ylpyrimidin-2-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13364,DB07165,N-(5-CHLORO-BENZO[B]THIOPHEN-3-YLMETHYL)-2-[6-CHLORO-OXO-3-(2-PYRIDIN-2-YL-ETHYLAMINO)-2H-PYRAZIN-1-YL]-ACETAMIDE,['experimental'],BE0000048,Prothrombin,F2,Humans
13365,DB07167,5-CYANO-FURAN-2-CARBOXYLIC ACID [5-HYDROXYMETHYL-2-(4-METHYL-PIPERIDIN-1-YL)-PHENYL]-AMIDE,['experimental'],BE0000853,Macrophage colony-stimulating factor 1 receptor,CSF1R,Humans
13366,DB07168,[4-({4-[(5-cyclopropyl-1H-pyrazol-3-yl)amino]-6-(methylamino)pyrimidin-2-yl}amino)phenyl]acetonitrile,['experimental'],BE0003792,Calcium/calmodulin-dependent protein kinase type II subunit beta,CAMK2B,Humans
13369,DB07171,"5-(2-hydroxyethyl)nonane-1,9-diol",['experimental'],BE0003793,Endothelin-converting enzyme 1,ECE1,Humans
13370,DB07172,"(5R,6E,8Z,11Z,14Z,17Z)-5-hydroxyicosa-6,8,11,14,17-pentaenoic acid",['experimental'],BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
13371,DB07173,"7-(5-DEOXY-BETA-D-RIBOFURANOSYL)-5-IODO-7H-PYRROLO[2,3-D]PYRIMIDIN-4-AMINE",['experimental'],BE0003540,Adenosine kinase,ADK,Humans
13372,DB07174,"6-(2,4-DIAMINO-6-ETHYLPYRIMIDIN-5-YL)-4-(3-METHOXYPROPYL)-2,2-DIMETHYL-2H-1,4-BENZOXAZIN-3(4H)-ONE",['experimental'],BE0000270,Renin,REN,Humans
13373,DB07175,N-{2-methyl-5-[(6-phenylpyrimidin-4-yl)amino]phenyl}methanesulfonamide,['experimental'],BE0000988,Beta-secretase 1,BACE1,Humans
13374,DB07177,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",['experimental'],BE0003795,Prostaglandin reductase 1,PTGR1,Humans
13375,DB07177,"(5E,13E)-11-HYDROXY-9,15-DIOXOPROSTA-5,13-DIEN-1-OIC ACID",['experimental'],BE0003560,Prostaglandin reductase 2,PTGR2,Humans
13377,DB07179,"3-((3-bromo-5-o-tolylpyrazolo[1,5-a]pyrimidin-7-ylamino)methyl)pyridine 1-oxide",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13378,DB07180,"5-[(Z)-(5-Chloro-2-oxo-1,2-dihydro-3H-indol-3-ylidene)methyl]-N,2,4-trimethyl-1H-pyrrole-3-carboxamide",['experimental'],BE0003796,Serine/threonine-protein kinase Nek2,NEK2,Humans
13379,DB07181,"4'-[(1R)-1-amino-2-(2,5-difluorophenyl)ethyl]biphenyl-3-carboxamide",['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
13380,DB07182,(2S)-2-(3-Carbamimidamidophenyl)-3-[hydroxy(3-phenylpropyl)phosphoryl]propanoic acid,['experimental'],BE0003257,Carboxypeptidase B,CPB1,Humans
13381,DB07183,N-(4-phenoxyphenyl)-2-[(pyridin-4-ylmethyl)amino]nicotinamide,['experimental'],BE0000369,Vascular endothelial growth factor receptor 2,KDR,Humans
13384,DB07186,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE",['experimental'],BE0000991,Aurora kinase A,AURKA,Humans
13385,DB07186,"4-(4-METHYLPIPERAZIN-1-YL)-N-[5-(2-THIENYLACETYL)-1,5-DIHYDROPYRROLO[3,4-C]PYRAZOL-3-YL]BENZAMIDE",['experimental'],BE0003745,Serine/threonine-protein kinase PLK1,PLK1,Humans
13386,DB07187,CP-744809,['experimental'],BE0000747,Aldose reductase,AKR1B1,Humans
13388,DB07189,"(1S,3R,6S)-4-oxo-6-{4-[(2-phenylquinolin-4-yl)methoxy]phenyl}-5-azaspiro[2.4]heptane-1-carboxylic acid",['experimental'],BE0003754,Disintegrin and metalloproteinase domain-containing protein 17,ADAM17,Humans
13389,DB07190,3-cyclohexyl-D-alanyl-N-(3-chlorobenzyl)-L-prolinamide,['experimental'],BE0000048,Prothrombin,F2,Humans
13391,DB07193,"(2R,3R)-7-(methylsulfonyl)-3-(2,4,5-trifluorophenyl)-1,2,3,4-tetrahydropyrido[1,2-a]benzimidazol-2-amine",['experimental'],BE0000854,Dipeptidyl peptidase 4,DPP4,Humans
13392,DB07194,"2-{2-[(3,5-dimethylphenyl)amino]pyrimidin-4-yl}-N-[(1S)-2-hydroxy-1-methylethyl]-4-methyl-1,3-thiazole-5-carboxamide",['experimental'],BE0001316,Tyrosine-protein kinase SYK,SYK,Humans
13393,DB07195,"4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",['experimental'],BE0000123,Estrogen receptor alpha,ESR1,Humans
13394,DB07195,"4-[(1S,2S,5S)-5-(HYDROXYMETHYL)-6,8,9-TRIMETHYL-3-OXABICYCLO[3.3.1]NON-7-EN-2-YL]PHENOL",['experimental'],BE0003740,Nuclear receptor coactivator 2,NCOA2,Humans
13395,DB07196,N-methyl-1-(2-thiophen-2-ylphenyl)methanamine,['experimental'],BE0001680,Leukotriene A-4 hydrolase,LTA4H,Humans
13396,DB07197,4-BROMO-3-(CARBOXYMETHOXY)-5-(4-HYDROXYPHENYL)THIOPHENE-2-CARBOXYLIC ACID,['experimental'],BE0000623,Tyrosine-protein phosphatase non-receptor type 1,PTPN1,Humans
13397,DB07198,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,['experimental'],BE0000792,Estrogen receptor beta,ESR2,Humans
13398,DB07198,5-HYDROXY-2-(4-HYDROXYPHENYL)-1-BENZOFURAN-7-CARBONITRILE,['experimental'],BE0003728,Nuclear receptor coactivator 1,NCOA1,Humans
13403,DB07202,6-CHLORO-3-(3-METHYLISOXAZOL-5-YL)-4-PHENYLQUINOLIN-2(1H)-ONE,['experimental'],BE0000853,Macrophage colony-stimulating factor 1 receptor,CSF1R,Humans
13404,DB07203,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,['experimental'],BE0003734,Cyclin-A2,CCNA2,Humans
13405,DB07203,6-CYCLOHEXYLMETHOXY-2-(3'-CHLOROANILINO) PURINE,['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13406,DB07204,"(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE",['experimental'],BE0003762,cAMP-dependent protein kinase inhibitor alpha,PKIA,Humans
13407,DB07204,"(1S)-1-(1H-INDOL-3-YLMETHYL)-2-(2-PYRIDIN-4-YL-[1,7]NAPHTYRIDIN-5-YLOXY)-EHYLAMINE",['experimental'],BE0003761,cAMP-dependent protein kinase catalytic subunit alpha,PRKACA,Humans
13408,DB07205,N6-ISOPENTENYL-ADENOSINE-5'-MONOPHOSPHATE,['experimental'],BE0000230,"Tyrosine--tRNA ligase, cytoplasmic",YARS,Humans
13409,DB07206,6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE,['experimental'],BE0000988,Beta-secretase 1,BACE1,Humans
13410,DB07207,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE,['experimental'],BE0000333,Coagulation factor VII,F7,Humans
13411,DB07207,2-(4-HYDROXY-5-PHENYL-1H-PYRAZOL-3-YL)-1H-BENZOIMIDAZOLE-5-CARBOXAMIDINE,['experimental'],BE0001178,Tissue factor,F3,Humans
13412,DB07208,"(8E,10S,12Z)-10-hydroxy-6-oxooctadeca-8,12-dienoic acid",['experimental'],BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
13413,DB07209,"(8R,9Z,12Z)-8-hydroxy-6-oxooctadeca-9,12-dienoic acid",['experimental'],BE0000215,Peroxisome proliferator-activated receptor gamma,PPARG,Humans
13414,DB07210,"3-bromo-5-phenyl-N-(pyridin-4-ylmethyl)pyrazolo[1,5-a]pyrimidin-7-amine",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13415,DB07211,(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE,['experimental'],BE0000048,Prothrombin,F2,Humans
13416,DB07211,(2R)-2-(5-CHLORO-2-THIENYL)-N-{(3S)-1-[(1S)-1-METHYL-2-MORPHOLIN-4-YL-2-OXOETHYL]-2-OXOPYRROLIDIN-3-YL}PROPENE-1-SULFONAMIDE,['experimental'],BE0000216,Coagulation factor X,F10,Humans
13417,DB07212,N-(7-CARBAMIMIDOYL-NAPHTHALEN-1-YL)-3-HYDROXY-2-METHYL-BENZAMIDE,['experimental'],BE0001021,Coagulation factor XI,F11,Humans
13418,DB07213,"(5-{3-[5-(PIPERIDIN-1-YLMETHYL)-1H-INDOL-2-YL]-1H-INDAZOL-6-YL}-2H-1,2,3-TRIAZOL-4-YL)METHANOL",['experimental'],BE0003382,Serine/threonine-protein kinase Chk1,CHEK1,Humans
13419,DB07215,GW-590735,['investigational'],BE0003728,Nuclear receptor coactivator 1,NCOA1,Humans
13420,DB07215,GW-590735,['investigational'],BE0000071,Peroxisome proliferator-activated receptor alpha,PPARA,Humans
13421,DB07216,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",['experimental'],BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA,Humans
13422,DB07216,"(11S)-8-CHLORO-11-[1-(METHYLSULFONYL)PIPERIDIN-4-YL]-6-PIPERAZIN-1-YL-11H-BENZO[5,6]CYCLOHEPTA[1,2-B]PYRIDINE",['experimental'],BE0002372,Protein farnesyltransferase subunit beta,FNTB,Humans
13423,DB07217,"N-(3-cyano-4,5,6,7-tetrahydro-1-benzothien-2-yl)-2-fluorobenzamide",['experimental'],BE0001097,Mitogen-activated protein kinase 10,MAPK10,Humans
13424,DB07218,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE",['experimental'],BE0003789,C-Jun-amino-terminal kinase-interacting protein 1,MAPK8IP1,Humans
13425,DB07218,"6-CHLORO-9-HYDROXY-1,3-DIMETHYL-1,9-DIHYDRO-4H-PYRAZOLO[3,4-B]QUINOLIN-4-ONE",['experimental'],BE0003790,Mitogen-activated protein kinase 8,MAPK8,Humans
13426,DB07219,"BENZYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",['experimental'],BE0000939,Cathepsin B,CTSB,Humans
13427,DB07220,"N-[5-(1,1-DIOXIDOISOTHIAZOLIDIN-2-YL)-1H-INDAZOL-3-YL]-2-(4-PIPERIDIN-1-YLPHENYL)ACETAMIDE",['experimental'],BE0001072,Cyclin-dependent kinase 2,CDK2,Humans
13428,DB07221,"(2,2-DIPHOSPHONOETHYL)(DODECYL)DIMETHYLPHOSPHONIUM",['experimental'],BE0003570,Geranylgeranyl pyrophosphate synthase,GGPS1,Humans
13430,DB07223,"METHYL N-({(2S,3S)-3-[(PROPYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINATE",['experimental'],BE0000939,Cathepsin B,CTSB,Humans
13431,DB07224,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ALANINE",['experimental'],BE0000939,Cathepsin B,CTSB,Humans
13432,DB07225,"N-{[(2S,3S)-3-(ETHOXYCARBONYL)OXIRAN-2-YL]CARBONYL}-L-ISOLEUCYL-L-ISOLEUCINE",['experimental'],BE0000939,Cathepsin B,CTSB,Humans
13433,DB07226,"N-[4-(2-CHLOROPHENYL)-1,3-DIOXO-1,2,3,6-TETRAHYDROPYRROLO[3,4-C]CARBAZOL-9-YL]FORMAMIDE",['experimental'],BE0003335,Wee1-like protein kinase,WEE1,Humans
13434,DB07227,L-778123,['experimental'],BE0002373,Protein farnesyltransferase/geranylgeranyltransferase type-1 subunit alpha,FNTA,Humans
13435,DB07227,L-778123,['experimental'],BE0002372,Protein farnesyltransferase subunit beta,FNTB,Humans
13436,DB07227,L-778123,['experimental'],BE0001142,Geranylgeranyl transferase type-1 subunit beta,PGGT1B,Humans
13437,DB07228,1-(5-CHLORO-2-METHOXYPHENYL)-3-{6-[2-(DIMETHYLAMINO)-1-METHYLETHOXY]PYRAZIN-2-YL}UREA,['experimental'],BE0003382,Serine/threonine-protein kinase Chk1,CHEK1,Humans
13438,DB07229,"3-{5-[AMINO(IMINIO)METHYL]-1H-INDOL-2-YL}-5-METHOXY-1,1'-BIPHENYL-2-OLATE",['experimental'],BE0001739,Trypsin-1,PRSS1,Humans
13439,DB07230,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,['experimental'],BE0000792,Estrogen receptor beta,ESR2,Humans
13440,DB07230,3-BROMO-6-HYDROXY-2-(4-HYDROXYPHENYL)-1H-INDEN-1-ONE,['experimental'],BE0003728,Nuclear receptor coactivator 1,NCOA1,Humans
13441,DB07231,"N-({(2S,3S)-3-[(BENZYLAMINO)CARBONYL]OXIRAN-2-YL}CARBONYL)-L-ISOLEUCYL-L-PROLINE",['experimental'],BE0000939,Cathepsin B,CTSB,Humans
13442,DB07232,Veliparib,['investigational'],BE0001717,Poly [ADP-ribose] polymerase 1,PARP1,Humans
13443,DB07232,Veliparib,['investigational'],BE0003798,Poly [ADP-ribose] polymerase 2,PARP2,Humans
