,drug_name,drugbank_id,MeSH_id,DrugType,Class,Rheumatoid_Arthritis,Asthma,Multiple_sclerosis
3385,"Inositol 1,3-Bisphosphate",DB02942,MESH:C051853,['experimental'],0,0,0,0
3386,"Inositol 2,4,5-trisphosphate",DB03956,MESH:C062616,['experimental'],0,0,0,0
3387,Inositol nicotinate,DB08949,MESH:C005193,"['approved', 'withdrawn']",1,0,0,0
3388,"Inositol-(1,3,4,5,6)-Pentakisphosphate",DB03344,#N/A,['experimental'],0,0,0,0
3389,Inotuzumab ozogamicin,DB05889,MESH:D000080045,"['approved', 'investigational']",1,0,0,0
3390,Insulin argine,DB11564,MESH:C063853,['experimental'],0,0,0,0
3391,Insulin aspart,DB01306,MESH:D061267,['approved'],1,0,0,0
3392,Insulin beef,DB09456,#N/A,['approved'],1,0,0,0
3393,Insulin degludec,DB09564,MESH:C571886,['approved'],1,0,0,0
3394,Insulin detemir,DB01307,MESH:D000069057,['approved'],1,0,0,0
3395,Insulin glargine,DB00047,MESH:D000069036,['approved'],1,0,0,0
3396,Insulin glulisine,DB01309,MESH:C479079,['approved'],1,0,0,0
3397,Insulin human,DB00030,#N/A,"['approved', 'investigational']",1,0,0,0
3398,Insulin lispro,DB00046,MESH:D061268,['approved'],1,0,0,0
3399,Insulin peglispro,DB11567,#N/A,['investigational'],0,0,0,0
3400,Insulin pork,DB00071,MESH:C000006,['approved'],1,0,0,0
3401,Insulin tregopil,DB11568,#N/A,['investigational'],0,0,0,0
3402,Interferon alfa,DB05258,MESH:D016898,['investigational'],0,1,0,0
3403,Interferon alfa-2a,DB00034,#N/A,"['approved', 'investigational']",1,0,0,0
3404,Interferon alfa-2b,DB00105,MESH:D000077190,['approved'],1,1,0,0
3405,Interferon alfa-n1,DB00011,MESH:C554150,"['approved', 'investigational']",1,1,0,0
3406,Interferon alfa-n3,DB00018,MESH:C554126,"['approved', 'investigational']",1,0,0,0
3407,Interferon alfacon-1,DB00069,MESH:C050739,"['approved', 'investigational']",1,0,0,0
3408,Interferon beta-1a,DB00060,MESH:D000068556,"['approved', 'investigational']",1,0,0,0
3409,Interferon beta-1b,DB00068,MESH:D000068576,['approved'],1,1,0,0
3410,Interferon gamma-1b,DB00033,MESH:C554125,"['approved', 'investigational']",1,0,0,0
3411,Iodine,DB05382,MESH:D007455,"['approved', 'investigational']",1,1,0,0
3412,Iodo-Willardiine,DB02818,#N/A,['experimental'],0,0,0,0
3413,Iopodic acid,DB09333,MESH:D007487,"['approved', 'investigational', 'withdrawn']",1,0,0,0
3414,Ipilimumab,DB06186,#N/A,['approved'],1,0,0,0
3415,Ipratropium,DB00332,MESH:D009241,"['approved', 'experimental']",1,1,1,0
3416,Iratumumab,DB05550,#N/A,['investigational'],0,0,0,0
3417,Irbesartan,DB01029,MESH:D000077405,"['approved', 'investigational']",1,1,0,0
3418,Irinotecan,DB00762,#N/A,"['approved', 'investigational']",1,1,0,0
3419,Irofulven,DB05786,MESH:C102714,['investigational'],0,0,0,0
3420,Iron,DB01592,MESH:D007501,['approved'],1,1,0,0
3421,Iron Dextran,DB00893,MESH:D007505,"['approved', 'vet_approved']",1,1,0,0
3422,Irosustat,DB02292,MESH:C520511,['investigational'],0,1,0,0
3423,Isatin,DB02095,MESH:D007510,['experimental'],0,1,0,0
3424,Isatoribine,DB04860,MESH:C061136,['investigational'],0,0,0,0
3425,Isatuximab,DB14811,#N/A,"['approved', 'investigational']",1,0,0,0
3426,Isavuconazole,DB11633,MESH:C508735,"['approved', 'investigational']",1,0,0,0
3427,Isoamyl alcohol,DB02296,MESH:C029683,['experimental'],0,1,0,0
3428,Isocarboxazid,DB01247,MESH:D007520,['approved'],1,0,0,0
3429,Isocitric Acid,DB01727,MESH:C034219,['experimental'],0,0,0,0
3430,Isocyanomethane,DB04337,MESH:C008462,['experimental'],0,0,0,0
3431,Isoetharine,DB00221,MESH:D007528,['approved'],1,0,0,0
3432,Isoflavone,DB12007,#N/A,['experimental'],0,0,0,0
3433,Isoflurane,DB00753,MESH:D007530,"['approved', 'vet_approved']",1,1,1,0
3434,Isoflurophate,DB00677,MESH:D007531,"['approved', 'investigational', 'withdrawn']",1,1,0,0
3435,Isoleucine,DB00167,MESH:D007532,"['investigational', 'nutraceutical']",0,0,0,0
3436,Isometheptene,DB06706,MESH:C008192,['approved'],1,0,0,0
3437,Isoniazid,DB00951,MESH:D007538,"['approved', 'investigational']",1,1,0,0
3438,Isopentyl Pyrophosphate,DB02508,#N/A,['experimental'],0,0,0,0
3439,Isoprenaline,DB01064,MESH:D007545,"['approved', 'investigational']",1,1,0,0
3440,Isopropamide,DB01625,#N/A,"['approved', 'vet_approved']",1,0,0,0
3441,Isosorbide dinitrate,DB00883,MESH:D007548,"['approved', 'investigational']",1,0,0,0
3442,Isosorbide mononitrate,DB01020,MESH:C030397,['approved'],1,0,0,0
3443,Isothipendyl,DB08802,MESH:C008214,['experimental'],0,0,0,0
3444,Isotretinoin,DB00982,MESH:D015474,['approved'],1,1,0,0
3445,Isradipine,DB00270,MESH:D017275,"['approved', 'investigational']",1,1,0,0
3446,Istaroxime,DB06157,MESH:C468128,['investigational'],0,0,0,0
3447,Istradefylline,DB11757,MESH:C111599,"['approved', 'investigational']",1,1,0,0
3448,Itopride,DB04924,MESH:C102254,['investigational'],0,0,0,0
3449,Itraconazole,DB01167,MESH:D017964,"['approved', 'investigational']",1,1,0,0
3450,Ivabradine,DB09083,MESH:D000077550,['approved'],1,0,0,0
3451,Ivacaftor,DB08820,MESH:C545203,['approved'],1,0,0,0
3452,Ivarmacitinib,DB16756,#N/A,"['experimental', 'investigational']",0,0,0,0
3453,Ivosidenib,DB14568,MESH:C000627630,"['approved', 'investigational']",1,0,0,0
3454,Ixabepilone,DB04845,MESH:C430592,"['approved', 'investigational']",1,0,0,0
3455,Ixekizumab,DB11569,#N/A,"['approved', 'investigational']",1,0,0,0
3456,JNJ-17216498,DB17087,#N/A,['investigational'],0,0,0,0
3457,JNJ-27390467,DB06962,MESH:C529339,['experimental'],0,0,0,0
3458,JNJ-37822681,DB12579,MESH:C576398,['investigational'],0,0,0,0
3459,Jaspisamide A,DB03850,MESH:C082008,['experimental'],0,0,0,0
3460,K-00546,DB07664,#N/A,['experimental'],0,0,0,0
3461,K-252a,DB02152,MESH:C049985,['experimental'],0,0,0,0
3462,K201 free base,DB02929,#N/A,"['experimental', 'investigational']",0,0,0,0
3463,KAI-1455,DB06064,#N/A,['investigational'],0,0,0,0
3464,KB-141,DB03176,MESH:C478108,['experimental'],0,0,0,0
3465,KB002,DB05194,#N/A,['investigational'],0,0,0,0
3466,KC706,DB05157,#N/A,['investigational'],0,0,0,0
3467,KD3010,DB05188,C573927,['investigational'],0,0,0,0
3468,KD7040,DB05214,#N/A,['investigational'],0,0,0,0
3469,KH064,DB04287,#N/A,['experimental'],0,0,0,0
3470,KW-2450 free base,DB16637,#N/A,['experimental'],0,0,0,0
3471,KW-6356,DB17080,#N/A,['experimental'],0,0,0,0
3472,Kabiramide C,DB03616,MESH:C489776,['experimental'],0,0,0,0
3473,Kaempherol,DB01852,MESH:C006552,['experimental'],0,1,0,0
3474,Kappadione,DB09332,#N/A,['approved'],1,0,0,0
3475,Kelatorphan,DB08040,MESH:C042591,['experimental'],0,0,0,0
3476,Ketamine,DB01221,MESH:D007649,"['approved', 'vet_approved']",1,1,1,0
3477,Ketanserin,DB12465,MESH:D007650,['investigational'],0,1,0,0
3478,Ketazolam,DB01587,MESH:C002072,['approved'],1,0,0,0
3479,Ketobemidone,DB06738,MESH:C012394,['investigational'],0,0,0,0
3480,Ketoconazole,DB01026,MESH:D007654,"['approved', 'investigational']",1,1,0,0
3481,Ketodarolutamide,DB15647,#N/A,['experimental'],0,0,0,0
3482,Ketoprofen,DB01009,MESH:D007660,"['approved', 'vet_approved']",1,1,0,0
3483,Ketorolac,DB00465,MESH:D020910,['approved'],1,1,0,0
3484,Ketotifen,DB00920,MESH:D007665,['approved'],1,1,1,0
3485,Keyhole limpet hemocyanin,DB05299,MESH:C032808,"['approved', 'investigational']",1,0,0,0
3486,Kifunensine,DB02742,MESH:C065629,['experimental'],0,0,0,0
3487,Kynurenic Acid,DB11937,MESH:D007736,['investigational'],0,1,0,0
3488,L-1-(4-chlorophenyl)-2-(acetamido)ethane boronic acid,DB08693,#N/A,['experimental'],0,0,0,0
3489,L-1-naphthyl-2-acetamido-ethane boronic acid,DB08565,#N/A,['experimental'],0,0,0,0
3490,L-2-amino-3-butynoic acid,DB04217,MESH:C025509,['experimental'],0,0,0,0
3491,L-2-amino-4-methoxy-cis-but-3-enoic acid,DB03611,#N/A,['experimental'],0,0,0,0
3492,"L-709,587",DB03621,#N/A,['experimental'],0,0,0,0
3493,L-778123,DB07227,#N/A,['experimental'],0,0,0,0
3494,L-Alpha-Glycerophosphorylserine,DB02497,#N/A,['experimental'],0,0,0,0
3495,L-BENZYLSUCCINIC ACID,DB07506,#N/A,['experimental'],0,0,0,0
3496,L-Baclofen,DB12098,#N/A,['investigational'],0,0,0,0
3497,L-Dilinoleoyllecithin,DB04372,#N/A,['experimental'],0,0,0,0
3498,L-Eflornithine,DB03856,#N/A,"['experimental', 'investigational']",0,0,0,0
3499,L-Glutamine,DB00130,#N/A,"['approved', 'investigational', 'nutraceutical']",1,0,0,0
3500,L-Myo-Inositol-1-Phosphate,DB03542,#N/A,['experimental'],0,0,0,0
3501,"L-N(omega)-Nitroarginine-2,4-L-diaminobutyric amide",DB01821,#N/A,['experimental'],0,0,0,0
3502,L-N(omega)-nitroarginine-(4R)-amino-L-proline amide,DB02077,#N/A,['experimental'],0,0,0,0
3503,L-Phospholactate,DB01733,#N/A,['experimental'],0,0,0,0
3504,L-Saccharopine,DB04207,#N/A,['experimental'],0,0,0,0
3505,L-[(N-Hydroxyamino)Carbonyl]Phenylalanine,DB02652,#N/A,['experimental'],0,0,0,0
3506,"L-alanyl-N-[(1S,2R)-1-benzyl-2-hydroxypropyl]-L-alaninamide",DB08038,#N/A,['experimental'],0,0,0,0
3507,L-aminocarnityl-succinyl-leucyl-argininal-diethylacetal,DB06124,#N/A,['investigational'],0,0,0,0
3508,L-cysteic acid,DB03661,#N/A,['experimental'],0,0,0,0
3509,"L-erythro-7,8-dihydrobiopterin",DB04400,C017226,['experimental'],0,0,0,0
3510,L-homoarginine,DB03974,MESH:D006709,['experimental'],0,0,0,0
3511,L-methionine (R)-S-oxide,DB02235,#N/A,['experimental'],0,0,0,0
3512,L-methionine (S)-S-oxide,DB02467,#N/A,['experimental'],0,0,0,0
3513,L-thioproline,DB02846,#N/A,['experimental'],0,0,0,0
3514,L-tyrosinamide,DB03380,MESH:C036387,['experimental'],0,0,0,0
3515,LAX-101,DB05301,#N/A,['investigational'],0,0,0,0
3516,LErafAON,DB04973,MESH:C483019,['investigational'],0,0,0,0
3517,LFA703,DB03932,MESH:C430123,['experimental'],0,0,0,0
3518,LG-100268,DB01941,MESH:C095104,['experimental'],0,1,0,0
3519,LGD-1550,DB05785,#N/A,['investigational'],0,0,0,0
3520,LGD-2226,DB08089,C515129,['experimental'],0,0,0,0
3521,LGD2941,DB05234,C524268,['investigational'],0,0,0,0
3522,LI-301,DB05509,#N/A,['investigational'],0,0,0,0
3523,LJP 1082,DB05446,MESH:C502536,['investigational'],0,0,0,0
3524,LLL-3348,DB05771,MESH:C547292,['investigational'],0,0,0,0
3525,LM-609,DB05787,#N/A,['investigational'],0,0,0,0
3526,LX1031,DB05199,C557875,['investigational'],0,0,0,0
3527,LY-2608204,DB12284,#N/A,['investigational'],0,0,0,0
3528,LY-294002,DB02656,C085911,['experimental'],0,1,0,0
3529,LY-517717,DB05713,#N/A,['investigational'],0,0,0,0
3530,LY2140023,DB05096,MESH:C534551,['investigational'],0,0,0,0
3531,LY2181308,DB05141,MESH:C529350,['investigational'],0,0,0,0
3532,LY2275796,DB05165,MESH:C569652,['investigational'],0,0,0,0
3533,LY249543,DB04322,#N/A,['experimental'],0,0,0,0
3534,LY374571,DB02358,#N/A,['experimental'],0,0,0,0
3535,Labetalol,DB00598,MESH:D007741,['approved'],1,1,0,0
3536,Labetuzumab,DB05097,#N/A,['investigational'],0,0,0,0
3537,Labradimil,DB06549,MESH:C089876,['investigational'],0,1,0,0
3538,Lacidipine,DB09236,MESH:C060285,"['approved', 'investigational']",1,0,0,0
3539,Lacosamide,DB06218,#N/A,['approved'],1,0,0,0
3540,Lactose,DB04465,MESH:D007785,"['approved', 'experimental', 'investigational']",1,1,0,0
3541,Laevulinic Acid,DB02239,#N/A,['experimental'],0,0,0,0
3542,Lamotrigine,DB00555,MESH:D000077213,"['approved', 'investigational']",1,1,0,0
3543,Lanadelumab,DB14597,#N/A,"['approved', 'investigational']",1,0,0,0
3544,Lanosterol,DB03696,MESH:D007810,['experimental'],0,0,0,0
3545,Lanoteplase,DB06245,MESH:C081981,['investigational'],0,0,0,0
3546,Lanreotide,DB06791,MESH:C060347,['approved'],1,0,0,0
3547,Lansoprazole,DB00448,MESH:D064747,"['approved', 'investigational']",1,1,1,0
3548,Lapachone,DB11948,C014638,['investigational'],0,1,0,0
3549,Lapatinib,DB01259,MESH:D000077341,"['approved', 'investigational']",1,1,0,0
3550,Larotrectinib,DB14723,MESH:C000609083,"['approved', 'investigational']",1,0,0,0
3551,Lasmiditan,DB11732,MESH:C554777,"['approved', 'investigational']",1,0,0,0
3552,Lasofoxifene,DB06202,MESH:C111332,"['approved', 'investigational']",1,1,0,0
3553,Latanoprost,DB00654,MESH:D000077338,"['approved', 'investigational']",1,0,0,0
3554,Latanoprostene bunod,DB11660,MESH:C568859,"['approved', 'investigational']",1,0,0,0
3555,Latrunculin A,DB02621,MESH:C037067,['experimental'],0,1,0,0
3556,Latrunculin B,DB08080,MESH:C037068,['experimental'],0,1,0,0
3557,Lauric acid,DB03017,MESH:C030358,"['approved', 'experimental']",1,1,0,0
3558,Lauryl alcohol diphosphonic acid,DB07873,#N/A,['experimental'],0,0,0,0
3559,Lebrikizumab,DB11914,#N/A,['investigational'],0,0,0,0
3560,Lecanemab,DB14580,#N/A,['investigational'],0,0,0,0
3561,Lecozotan,DB12540,MESH:C500836,['investigational'],0,0,0,0
3562,Leflunomide,DB01097,MESH:D000077339,"['approved', 'investigational']",1,1,0,0
3563,Lefradafiban,DB04863,MESH:C107918,['investigational'],0,0,0,0
3564,Lemborexant,DB11951,MESH:C000634104,"['approved', 'investigational']",1,0,0,0
3565,Lenalidomide,DB00480,MESH:D000077269,['approved'],1,1,0,0
3566,Lenograstim,DB13144,MESH:D000078224,"['approved', 'investigational']",1,0,0,0
3567,Lenvatinib,DB09078,MESH:C531958,"['approved', 'investigational']",1,1,0,0
3568,Lepirudin,DB00001,MESH:C083544,"['approved', 'withdrawn']",1,1,0,0
3569,Leptin,DB05098,MESH:D020738,['investigational'],0,0,0,0
3570,Lercanidipine,DB00528,MESH:C060343,"['approved', 'investigational']",1,0,0,0
3571,Leronlimab,DB05941,#N/A,['investigational'],0,0,0,0
3572,Lesinurad,DB11560,MESH:C000593471,"['approved', 'investigational']",1,0,0,0
3573,Lesopitron,DB04970,MESH:C075568,['investigational'],0,0,0,0
3574,Lestaurtinib,DB06469,MESH:C119379,['investigational'],0,0,0,0
3575,Letibotulinumtoxina,DB16820,#N/A,['approved'],1,0,0,0
3576,Letrozole,DB01006,MESH:D000077289,"['approved', 'investigational']",1,1,0,0
3577,Leucine,DB00149,MESH:D007930,"['investigational', 'nutraceutical']",0,1,0,0
3578,Leucine - Reduced Carbonyl,DB02107,#N/A,['experimental'],0,0,0,0
3579,Leucine Phosphonic Acid,DB02386,MESH:C094802,['experimental'],0,0,0,0
3580,Leukotriene B4,DB12961,MESH:D007975,['investigational'],0,1,0,0
3581,Leukotriene C4,DB08855,MESH:D017997,"['experimental', 'investigational']",0,1,0,0
3582,Leukotriene D4,DB11858,MESH:D017998,['investigational'],0,1,0,0
3583,Leuprolide,DB00007,MESH:D016729,"['approved', 'investigational']",1,1,0,0
3584,Levacetylmethadol,DB01227,#N/A,"['approved', 'investigational', 'withdrawn']",1,0,0,0
3585,Levallorphan,DB00504,MESH:D007977,['approved'],1,0,0,0
3586,Levamisole,DB00848,MESH:D007978,"['approved', 'investigational', 'vet_approved', 'withdrawn']",1,1,0,0
3587,Levamlodipine,DB09237,MESH:C542574,"['approved', 'investigational']",1,0,0,0
3588,Levetiracetam,DB01202,#N/A,['approved'],1,1,0,0
3589,Levobetaxolol,DB09351,#N/A,"['approved', 'investigational']",1,0,0,0
3590,Levobunolol,DB01210,MESH:D002040,['approved'],1,0,0,0
3591,Levobupivacaine,DB01002,MESH:D000077554,"['approved', 'investigational']",1,0,0,0
3592,Levocabastine,DB01106,MESH:C047340,"['approved', 'investigational']",1,0,0,0
3593,Levocarnitine,DB00583,MESH:D002331,"['approved', 'investigational']",1,1,0,0
3594,Levocetirizine,DB06282,MESH:C472067,['approved'],1,0,0,0
3595,Levodopa,DB01235,MESH:D007980,['approved'],1,1,0,1
3596,Levoketoconazole,DB05667,#N/A,"['approved', 'investigational']",1,0,0,0
3597,Levomenthol,DB00825,#N/A,['approved'],1,0,0,0
3598,Levomilnacipran,DB08918,MESH:D000078862,"['approved', 'investigational']",1,0,0,0
3599,Levonordefrin,DB06707,MESH:D008771,['approved'],1,0,0,0
3600,Levonorgestrel,DB00367,MESH:D016912,"['approved', 'investigational']",1,1,0,0
3601,Levorphanol,DB00854,MESH:D007981,['approved'],1,0,0,0
3602,Levosalbutamol,DB13139,#N/A,"['approved', 'investigational']",1,0,0,0
3603,Levosimendan,DB00922,#N/A,"['approved', 'investigational']",1,0,0,0
3604,Levothyroxine,DB00451,MESH:D013974,['approved'],1,1,0,0
3605,Lexacalcitol,DB03451,MESH:C074279,['experimental'],0,0,0,0
3606,Lexatumumab,DB06599,#N/A,['investigational'],0,0,0,0
3607,Licofelone,DB04725,MESH:C088092,['investigational'],0,1,0,0
3608,Lidocaine,DB00281,MESH:D008012,"['approved', 'vet_approved']",1,1,0,0
3609,Lidorestat,DB07063,MESH:C500848,['investigational'],0,0,0,0
3610,Lifitegrast,DB11611,MESH:C575157,['approved'],1,0,0,0
3611,Ligandrol,DB13934,#N/A,['investigational'],0,0,0,0
3612,Ligelizumab,DB11856,#N/A,['investigational'],0,0,0,0
3613,Limaprost,DB09211,#N/A,['investigational'],0,0,0,0
3614,Linaclotide,DB08890,MESH:C523483,['approved'],1,0,0,0
3615,Linagliptin,DB08882,MESH:D000069476,['approved'],1,1,0,0
3616,Lindane,DB00431,MESH:D001556,"['approved', 'withdrawn']",1,1,0,0
3617,Linifanib,DB06080,MESH:C513486,['investigational'],0,0,0,0
3618,Linsitinib,DB06075,C551528,['investigational'],0,0,0,0
3619,Lintitript,DB04867,MESH:C080460,['investigational'],0,0,0,0
3620,Linzagolix,DB17083,#N/A,['approved'],1,0,0,0
3621,Liothyronine,DB00279,MESH:D014284,"['approved', 'vet_approved']",1,1,0,0
3622,Liotrix,DB01583,MESH:C018539,['approved'],1,0,0,0
3623,Lipegfilgrastim,DB13200,#N/A,"['approved', 'investigational']",1,0,0,0
3624,Lipoic acid,DB00166,MESH:D008063,"['approved', 'investigational', 'nutraceutical']",1,1,0,0
3625,Liraglutide,DB06655,MESH:D000069450,['approved'],1,1,0,0
3626,Lisdexamfetamine,DB01255,MESH:D000069478,"['approved', 'investigational']",1,0,0,0
3627,Lisinopril,DB00722,MESH:D017706,"['approved', 'investigational']",1,1,0,0
3628,Lisocabtagene maraleucel,DB16582,#N/A,['approved'],1,0,0,0
3629,Lisuride,DB00589,MESH:D008090,"['approved', 'investigational']",1,1,0,0
3630,Lithium carbonate,DB14509,MESH:D016651,['approved'],1,1,0,0
3631,Lithium cation,DB01356,MESH:D008094,['experimental'],0,1,0,0
3632,Lithium citrate,DB14507,MESH:C070669,['approved'],1,0,0,0
3633,Lithium succinate,DB14508,MESH:C038377,['experimental'],0,0,0,0
3634,Lixisenatide,DB09265,MESH:C479460,['approved'],1,1,0,0
3635,Lobeglitazone,DB09198,MESH:C546215,['experimental'],0,0,0,0
3636,Lobeline,DB05137,MESH:D008120,['investigational'],0,0,0,0
3637,Lofexidine,DB04948,MESH:C025655,"['approved', 'investigational']",1,0,0,0
3638,Lomefloxacin,DB00978,MESH:C053091,"['approved', 'investigational']",1,0,0,0
3639,Lomerizine,DB14065,MESH:C052424,['experimental'],0,0,0,0
3640,Lomitapide,DB08827,MESH:C473731,"['approved', 'investigational']",1,0,0,0
3641,Lomustine,DB01206,MESH:D008130,"['approved', 'investigational']",1,1,0,0
3642,Lonafarnib,DB06448,MESH:C115354,"['approved', 'investigational']",1,1,0,0
3643,Lonapegsomatropin,DB16220,#N/A,"['approved', 'investigational']",1,0,0,0
3644,Loncastuximab tesirine,DB16222,#N/A,"['approved', 'investigational']",1,0,0,0
3645,Lonidamine,DB06266,MESH:C016371,['investigational'],0,0,0,0
3646,Lonoctocog alfa,DB13998,#N/A,"['approved', 'investigational']",1,0,0,0
3647,Loperamide,DB00836,MESH:D008139,['approved'],1,1,0,0
3648,Loprazolam,DB13643,MESH:C020168,['experimental'],0,0,0,0
3649,Loratadine,DB00455,MESH:D017336,"['approved', 'investigational']",1,1,1,0
3650,Lorazepam,DB00186,MESH:D008140,['approved'],1,0,1,0
3651,Lorcaserin,DB04871,MESH:C506658,"['approved', 'withdrawn']",1,0,0,0
3652,Lorlatinib,DB12130,MESH:C000590786,"['approved', 'investigational']",1,0,0,0
3653,Lormetazepam,DB13872,MESH:C023842,['approved'],1,0,0,0
3654,Lornoxicam,DB06725,MESH:C059451,"['approved', 'investigational']",1,1,0,0
3655,Lorpiprazole,DB09195,#N/A,['approved'],1,0,0,0
3656,Losartan,DB00678,MESH:D019808,['approved'],1,1,0,0
3657,Loteprednol etabonate,DB14596,#N/A,['approved'],1,0,0,0
3658,Lovastatin,DB00227,MESH:D008148,"['approved', 'investigational']",1,1,0,0
3659,Loxapine,DB00408,MESH:D008152,['approved'],1,0,0,0
3660,Loxicodegol,DB14146,#N/A,['investigational'],0,0,0,0
3661,Loxoprofen,DB09212,MESH:C040656,['approved'],1,1,0,0
3662,Lpc-Ether,DB03633,#N/A,['experimental'],0,0,0,0
3663,Lubiprostone,DB01046,MESH:D000068238,"['approved', 'investigational']",1,0,0,0
3664,Lucanthone,DB04967,MESH:D008154,['investigational'],0,1,0,0
3665,Lucatumumab,DB06360,#N/A,['investigational'],0,0,0,0
3666,Lumacaftor,DB09280,MESH:C569105,['approved'],1,0,0,0
3667,Lumasiran,DB15935,#N/A,"['approved', 'investigational']",1,0,0,0
3668,Lumateperone,DB06077,MESH:C000705749,"['approved', 'investigational']",1,0,0,0
3669,Lumichrome,DB04345,C001559,['experimental'],0,0,0,0
3670,Lumiliximab,DB06162,#N/A,['investigational'],0,0,0,0
3671,Lumiracoxib,DB01283,MESH:C473384,"['approved', 'investigational']",1,1,0,0
3672,Lupeol,DB12622,MESH:C010480,['investigational'],0,1,0,0
3673,Luprostiol,DB11425,MESH:C049643,"['experimental', 'vet_approved']",1,0,0,0
3674,Lurasidone,DB08815,MESH:D000069056,"['approved', 'investigational']",1,0,0,0
3675,Lusutrombopag,DB13125,MESH:C000611387,"['approved', 'investigational']",1,0,0,0
3676,Lutetium Lu 177 dotatate,DB13985,MESH:C447941,"['approved', 'investigational']",1,0,0,0
3677,Lutetium Lu-177 vipivotide tetraxetan,DB16778,#N/A,['approved'],1,0,0,0
3678,Lutropin alfa,DB00044,#N/A,['approved'],1,0,0,0
3679,Lyme disease vaccine (recombinant OspA),DB00045,#N/A,"['approved', 'withdrawn']",1,0,0,0
3680,Lypressin,DB14642,MESH:D008236,['approved'],1,0,0,0
3681,Lysergic acid diethylamide,DB04829,MESH:D008238,"['illicit', 'investigational', 'withdrawn']",0,0,0,0
3682,Lysine,DB00123,MESH:D008239,"['approved', 'nutraceutical']",1,0,0,0
3683,Lysine Nz-Carboxylic Acid,DB03801,#N/A,['experimental'],0,0,0,0
3684,Lysophosphotidylserine,DB04136,#N/A,['experimental'],0,0,0,0
3685,"M-(N,N,N-Trimethylammonio)-2,2,2-Trifluoro-1,1-Dihydroxyethylbenzene",DB03359,#N/A,['experimental'],0,0,0,0
